,teks,label,clean_teks
288,GEBYAR telkomselpoin 2013 no anda trpilih pemenang ke-4 pin 277fg49 silahkan verifikasi pin anda disitus resmi www.t-selpoinhadiah.jimdo.com,1,gebyar telkomselpoin nomor anda trpilih menang ke pin fg silah verifikasi pin anda situs resmi
289,"Gratis 120 menit Nelpon ke Sesama Indosat, 120 SMS ke Sesama Indosat&12 MB Internet slma 12 JAM tiap Isi Ulang 12 Rb.IsiUlang pulsamu 12Rb &Nikmati GRATISANnya",1,gratis menit telpon ke sama indosat sms ke sama indosat mbak internet slma jam tiap isi ulang rbisiulang pulsa nikmat gratis
290,GRATIS 50 SMS ke sesame indosat selama 2 hari. Hanya dengna mengirimkan 50 SMS selama 10-16 Juni 2013. Bonus 1x diberikan maks 2x24jam. Info 100. US6,1,gratis sms ke sesame indosat lama hari hanya dengna kirim sms lama juni bonus x beri maks xjam info us
291,GRATIS internetan 5MB berlaku utk 7 hari hanya dg isi ulang AXISmu hari ini Rp5.000. Ayo isi ulang sekarang juga & nikmati bonusnya. Info838,1,gratis internetan mbak laku untuk hari hanya dg isi ulang axismu hari ini rupiah ayo isi ulang sekarang juga nikmat bonus info
292,"GRATIS Internetan hg 1000 MB, Nelpon 1000 Menit & 1000 SMS ke Sesama Indosat dg IsiUlang mulai 10Rb.Utk daftar ketik GRATIS kirim ke 123 (GRATIS) lalu isi Ulang",1,gratis internetan hg mbak telpon menit sms ke sama indosat dg isiulang mulai rbutk daftar ketik gratis kirim ke gratis lalu isi ulang
293,"GRATIS PULSA hingga 250rb selama 7Hari 7Malam CUMA dg isi ulang mulai 10rb. Daftar SEGERA, ketik: GRATIS krm ke123(Reg ckp 1kali)Info: ketik INFO krm ke 123",1,gratis pulsa hingga lama hari malam cuma dg isi ulang mulai daftar segera ketik gratis krm kereg ckp kaliinfo ketik info krm ke
294,"GT-SHOP Disc.41% BB Z10 3jt BB Torch 2jt BB Davis 1jt Minat? Galaxy S4 3,5jt Cp.08994352577 Pin.25A1785B Gili-SMS versi Demo. Http://www/yusiwa.com",1,gtshop disc bb z jt bb torch jt bb davis jt minat galaxy s jt cp pinab gilisms versi demo
295,Guntur ingin berhubungan di Facebook:http://fb.com/l.1lnzH4p0lCM7ruG Balas “stop” unruk berhenti menerima sms Facebook.,1,guntur ingin hubung di facebook balas stop unruk henti terima sms facebook
296,Hi Trims kmu udh gabung layanan Bung Gita Bicara Bola!Dpt info menarik n Prediksi Akurat dr Bung Gita! 3info/mg 2rb/sms.Stop: unreg Gita ke 3450.CS:0215649770,1,hi trims kmu sudah gabung layan bung gita bicara boladpt info tarik n prediksi akurat dr bung gita infomg rbsmsstop unreg gita ke cs
297,"HQUARTERS Business Residence Lokasi Emas-ASIA AFRIKA Bdg Hrg Prelaunch,PROFIT 140%,ROI 10%/thn Bs LIBUR Byr 2Th TSM 21Des-3Jan www.hquarters.co.id 085794074188",1,hquarters business residence lokasi emasasia afrika bandung hrg prelaunchprofit roi tahun bisa libur bayar th tsm desjan
298,"INDOMARCOCELL Menawarkan jdi agenPULSA MKIOS 1CHIP ke semua Oprator harga; V.5=4000, V.10=8000, V.20=16000, Cara gabung ketik:DAFTAR kirim ke 08977628977 #Melukiskan rasa ku tentang kita..",1,indomarcocell tawar jdi agenpulsa mkios chip ke semua oprator harga v v v cara gabung ketikdaftar kirim ke lukis rasa ku tentang kita
299,INDOSATpoin Plus-plus 2013 SELAMAT SimCard +6281571xxxx Resmi Terpilih M-dpt HADIAH Pin-b89c7h9-di Sahkan Oleh PT.INDOSAT info klik www.infoindosatpoin.webs.com,1,indosatpoin plusplus selamat simcard xxxx resmi pilih mdpt hadiah pinbchdi sahkan oleh ptindosat info klik
300,"INDOVISON PROMO: hanya 299 rbu, nikmati 2 bln berlangganan, GRATIS biaya pasang+bonus cinema 3 (3bln). hub : 087738718255, 08555796717 PIN BB 32F1C805",1,indovison promo hanya rbu nikmat bulan langgan gratis biaya pasangbonus cema bulan hub pin bb fc
301,"INFO PT.M-KIOS hsil pengundian berkat isi pulsa, Selamat No.HP 0852952xxxxx m-dpt Hadiah PIN Pemenang anda 94ad653 Info klik www.berkat-isiulang-pulsa.webs.com",1,info ptmkios hsil undi berkat isi pulsa selamat nohp xxxxx mdpt hadiah pin menang anda ada info klik
302,INFO RESMI !! Selamat Anda Terpilih sbgi Pemenang' semarak Undian PT.INDOFOOD INDONESIA No pin: d377hi8 Info Pin&hadiah Klik:www.semarak-undianpopmie.webs.com,1,info resmi selamat anda pilih bagai menang semarak undi ptindofood indonesia nomor pin dhi info pinhadiah klik
303,INFO RESMI kepada bpk/ibu yang terhormat SELAMAT No ANDA Pemenang ke 2dari pesta isi ulang 3care No PIN:25e477r di undi tadi malam pkl 22:30 di SCTV U/info hadiah anda klik Www.3care16.blogspot.com,1,info resmi kepada bpkibu yang hormat selamat nomor anda menang ke dari pesta isi ulang care nomor per di undi tadi malam pkl di sctv uinfo hadiah anda klik
304,INFO RESMI kepada/bpk/ibu yang terhormat SELAMAT No ANDA Pemenang ke 2dari pesta isi ulang 3care. No PIN:25e477r di undi tadi malam pkl 22:30 di SCTV U/info hadiah anda klik Www.tricare16.blogspot.com,1,info resmi kepadabpkibu yang hormat selamat nomor anda menang ke dari pesta isi ulang care nomor per di undi tadi malam pkl di sctv uinfo hadiah anda klik
305,"INFO RESMI PT.INDOFOOD No.Anda t'dftr pemenang UNDIAN POP MIE edisi 2013 Mndptkn 1unit ""NISSAN JUKE"" PIN;a1c5h79 info,kunjungi;www.popmieget.webs.com",1,info resmi ptindofood noanda tdftr menang undi pop mie edisi mndptkn unit nissan juke pinach infokunjungi
306,INFO RESMI PT.INDOFOOD slmt No.anda T.dftar pmnang ke2.POP MIE 2013 Meraih HADIAH 1 Unit 'NISSAN JUKE' dgn pin;12xb9v2 U/info kunjungi www.popmie200.webs.com,1,info resmi ptindofood selamat noanda tdftar pmnang pop mie raih hadiah unit nissan juke dgn pinxbv uinfo kunjung
307,INFO RESMI PT.TRI CARE PIN Pemenang ( 8jf2177 ) anda m-dptkan HADIAH I unit TOYOTA YARIS U/Info cek pin klik: www.tricare2015.blogspot.com,1,info resmi pttri care pin menang jf anda mdptkan hadiah i unit toyota yaris uinfo cek pin klik
308,Info resmi pt.tri care pin pemenang (8jf2177)  Simcard anda resmi mendapatkan hadiah 1 unit toyota yaris dari no 08968594××××,1,info resmi pttri care pin menang jf simcard anda resmi dapat hadiah unit toyota yaris dari nomor
309,INFO RESMI PT.TRI.3 SimCard anda Resmi M-dptkan Hadiah MOBIL MAZDA-2 KODE PIN: E2747MLB Info Hub: 08996913677 KLIK: www.inforesmi3care.com,1,info resmi pttri simcard anda resmi mdptkan hadiah mobil mazda kode pin emlb info hub klik
310,INFO RESMI SELAMAT!!! NO simCARD Anda Men_dptkn Uang Tunai Rp 45jt. Dr PT.INDOSAT PIN(TBL48VG) info Hub: 085694961118 A/u klik www.indosat-info2013.jimdo.com,1,info resmi selamat nomor simcard anda men dptkn uang tunai rupiah jt dr ptindosat pintblvg info hub au klik
311,INFO RESMI Tri Care SELAMAT Nomor Anda terpilih mendapatkan Hadiah 1 Unit MOBIL Dri Tri Care Dengan PIN Pemenang: br25h99 info: www.gebeyar-3care.tk,1,info resmi tri care selamat nomor anda pilih dapat hadiah unit mobil dri tri care dengan pin menang brh info
312,"INFO RESMI: PT.INDOFOOD Selamat Anda M-DPT MOBIL NISSAN JUKE, Kejutan Pop Mie. PIN:2F5C4D7 HUBUNGI:085715023547 DRS.H.NALDISUPARMAN www.gebyarpopmie40.webs.com",1,info resmi ptindofood selamat anda mdpt mobil nissan juke kejut pop mie pinfcd hubung drshnaldisuparman
313,"INFO. DANA TUNAI TANPA JAMINAN 20 - 250 JUTA, BUNGA 1,50%, SYARAT PEMILIK KARTU KREDIT PROSES 3 HARI KERJA CALL. FIRLI 021 93417219",1,info dana tunai tanpa jamin juta bunga syarat milik kartu kredit proses hari kerja telepon firli
314,"INFO. pinjaman tanpa agunan 10 - 150 jt, Standart Chartered Bank syarat copy KTP, copy kartu kredit, RESMI, MINAT hub : akbar > 021 98391114 / 085714664427 , trimksh.",1,info pinjam tanpa agun jt standart chartered bank syarat copy ktp copy kartu kredit resmi minat hub akbar trimksh
315,"INFO:jk anda mau jual Rmh,tanah,mobil,produk/jasa dll PROMOSIKAN sj dg SMS MASSAL biasa hny Rp. 50.000untuk sebar ke10.000 no HP(2jam) hub: 0877399155579 jogja",1,infojk anda mau jual rmhtanahmobilprodukjasa dll promosi saja dg sms massal biasa hny rupiah untuk sebar ke nomor hpjam hub jogja
316,"Ingin Tahu Angka Jitu! Yg Keluar Putaran Pada Hari ini 20/01/2013 Hubungi : 082-335555-454. mbah TOGEL semarang ""Jamin 100% Tembus"" Raja SHIO (Buka 24 Jam)",1,ingin tahu angka jitu yang keluar putar pada hari ini hubung mbah togel semarang jamin tembus raja shio buka jam
317,"Ini bpk pnjam hp orng, tlng bliin bpk pls 50rb, krm ke nomr brunya bpk=081215008228, bpk lagi ada msalh di kantor polisi, jgn tlp/sms nnti bpk yg tlp, penting",1,ini bapak pinjam hp orang tolong bliin bapak pulsa krm ke nomr brunya bapak bapak lagi ada msalh di kantor polisi jgn tlpsms nnti bapak yang telepon penting
318,"Ini bpk tolong belikan dulu pulsa 20ribu di no barunya bpk karna lagi ada masalah di kantor polisi dan jangan dulu tlp/sms nanti bpk yg tlp, penting.",1,ini bapak tolong belikan dulu pulsa ribu di nomor baru bapak karna lagi ada masalah di kantor polisi dan jangan dulu tlpsms nanti bapak yang telepon penting
319,Ini no rekeningnya BRI.A/n.A.SRI NARTI NO.rek.2219-01-001948-50-7.,1,ini nomor rekening brianasri narti norek
320,"ini nomor baru papa, tolong kirimin pulsa 50.000 ke nomor baru papa 085687329010. Papa lagi di kantor polisi, ada masalah. Jangan telepon Papa.",1,ini nomor baru papa tolong kirimin pulsa ke nomor baru papa papa lagi di kantor polisi ada masalah jangan telepon papa
321,Ini nomor rekeningnya: 5829-01-012786-534. BRI a/n Andika Septiana.,1,ini nomor rekening bri an andika septiana
322,ini rekeningnya bank bri.no/rek.018801.006474.53.2.a/n:IR MAYANI,1,ini rekening bank brinorekanir mayani
323,Ini Rekeningnya BANK MANDIRI. NO.Rek:150-00-1002402-2.A/n: MURTIANI,1,ini rekening bank mandiri norekan murtiani
324,Ini Rekeningnya BRI. Rek: 0881-1010-3433-4506 A/n.RASTO MURDOYO.,1,ini rekening bri rek anrasto murdoyo
325,Ini rekeningnya mandiri : 900-00-1037951-0 a.n reza prasetya,1,ini rekening mandiri an reza prasetya
326,Ini Rekeningnya. bank MANDIRI. a/n: ALI SYAMSUDIN. rek: 136-001-198-6939,1,ini rekening bank mandiri an ali syamsudin rek
327,"Ini, Rekeningnya. Bank BNI No.rek.0277285682 A/n.WAHYUDI ALAMSYAH sms klo sudah dikirim",1,ini rekening bank bni norek anwahyudi alamsyah sms klo sudah kirim
328,"ISI PULSA lebih untung di MYVPLUS! selain dpt PULSA kamu bisa lsg dpt voucher diskon, dpt hadiah dan juga dpt point. Yuk klik : http://bit.ly/Myvplus",1,isi pulsa lebih untung di myvplus selain dpt pulsa kamu bisa lsg dpt voucher diskon dpt hadiah dan juga dpt point yuk klik
329,Isi ulang Pulsa Rp.5000 regular oleh HD COM 4 SUKSES pada 09/02 12:34.Ref:763179369.GRATIS PULSA sd 250rb hg 7Hr 7Mlm.Ktk:GRATIS krm ke 123,1,isi ulang pulsa rupiah regular oleh hd com sukses pada refgratis pulsa sd hg hr mlmktkgratis krm ke
330,Isi ulang Pulsa Rp.5000 Regular oleh PUTERA SUKSES pada 11/02 19:57.Ref:78330280.GRATIS PULSA sd 250rb hg 7Hr 7Mlm.Ktk:GRATIS krm ke 123,1,isi ulang pulsa rupiah regular oleh putera sukses pada refgratis pulsa sd hg hr mlmktkgratis krm ke
331,Jika anda butuh ANGKA jitu GAIB 2D_3D_4D_SGP Yang dijamin 99% tembus. Silahkan SMS 085337807887 MASTERTOGEL,1,jika anda butuh angka jitu gaib d d d sgp yang jamin tembus silah sms mastertogel
332,"Kak, kirimkan dulu pulsa25rb di no baruku ini 085377771822",1,kak kirim dulu pulsarb di nomor baru ini
333,"Kami dr Ktr INDOSAT sdh hub nmr anda tp tdk trsambung,jd kami krm SMS bhw no anda mendpt mobil JAGUAR PIN;d377hi8 info www.kejutanindosat-plusplus.weebly.com",1,kami dr ktr indosat sudah hub nomor anda tetapi tidak trsambungjd kami krm sms bhw nomor anda mendpt mobil jaguar pindhi info
334,Kami sdh mnghubungi tdk trsambung SIM CARD anda mendapatkan hadiah ketiga dri PT.AXIS pin [02399877] Klik  www.hadiah-ptaxis.blogspot.co.id,1,kami sudah mnghubungi tidak trsambung sim card anda dapat hadiah tiga dri ptaxis pin klik
335,"Kejutan POIN, hadian Rp 15 jt resmi diberikan untuk pemilik nomor 0812330xxxx. PIN-x7af2547. Untuk Info Kantor Pusat TELKOMSEL 021-23867047, 021-23867048.",1,kejut poin hadian rupiah jt resmi beri untuk milik nomor xxxx pinxaf untuk info kantor pusat telkomsel
336,"Kemudahan dan Keamanan bisnis TOGEL kini Berbentuk online, Bergabung dan raih keberuntungan anda di www.brotogel6.com Satu-satunya situs togel online terpercaya",1,mudah dan aman bisnis togel kini bentuk online gabung dan raih untung anda di satusatunya situs togel online percaya
337,Kepada yth bpk/ibu pelanggan tri saya sumargani dr OPERATOR tri plaza semanggi lt1 jl jend sudirman kav50 jkt pst kirim sms krn nmr anda sulit saya hubungi dengan hal sebagai berikut nmr anda mendapat HADIAH dr promo undian 2013 HADIAH KE4 SUZUKI ERTIGA PIN ANDA:7t899b3 info.www.promotri2013.jimdo.com,1,kepada yang hormat bpkibu langgan tri saya sumargani dr operator tri plaza semanggi lt jl jend sudirman kav jkt pasti kirim sms krn nomor anda sulit saya hubung dengan hal bagai ikut nomor anda dapat hadiah dr promo undi hadiah ke suzuki ertiga pin andatb info
338,Keputusan resmi 3care selamat No.anda Terpilih M'dpt Tabungan Rp.35jt Pin:M902CX8J info kelik www.programisiulang3care.tk ,1,putus resmi care selamat noanda pilih mdpt tabung rpjt pinmcxj info kelik
339,"Kesempatan jadi AGEN PULSA MKIOS ALL Operator harga V5=4500, V10=8500, V20=18rb, V25=23rb, V50=45rb, V100=90rb Cara Ketik Daftar kirim ke 087888366677",1,sempat jadi agen pulsa mkios all operator harga v v vrb vrb vrb vrb cara ketik daftar kirim ke
340,"Kesempatan menjadi agen pulsa/ALL Operator MKIOS, Harga murah; 5=4500, 10=8500, 20=18000, 25=22000, 50=45000, Ketik GABUNG Kirim ke 087775777917",1,sempat jadi agen pulsaall operator mkios harga murah ketik gabung kirim ke
341,Kirim ke Bank BCA No. Rek : 2731.7942.96 A/n : ANDRIANTO DJUNAEDI usahakan hari ini trms,1,kirim ke bank bca nomor rek an andrianto djunaedi usaha hari ini trms
342,"Kirim ke MANDIRI aja, a/n ARYA. rek: 131-000-7252-937. klo sudah kabarin ya!",1,kirim ke mandiri saja an arya rek klo sudah kabarin ya
343,Kirimi dulu pulsa 20ewu di no ini 085285485839 Mas Agus,1,kirim dulu pulsa ewu di nomor ini mas agus
344,km dari BANK BRI Sdh tlp tdk bs jd km SMS No.PIN Pemenang anda KG65H8K9 M-dpt HADIAH dari Untung Bliung BritAma Info klik www.HadiahkejutangBri.blogspot.com,1,km dari bank bri sudah telepon tidak bisa jd km sms nopin menang anda kghk mdpt hadiah dari untung bliung britama info klik
345,"Krim ke BNI aja a/n Ayu Suryani no rek 0215891174, klo sudah dikirim kabarin ya!",1,krim ke bni saja an ayu suryani nomor rek klo sudah kirim kabarin ya
346,Layanan VIP GAMES Rp3300/sms 4x/mgg sdh diperpanjang.Nikmati layanan disini:http://live.vipgames.me/?sid=40186483 stop? *123*66#. CS:02152971540,1,layan vip games rpsms xmgg sudah diperpanjangnikmati layan sini stop cs
347,"Ma"" belikan dulu besok pulsa 20rbu di no baruku ini 085340781778 penting",1,ma belikan dulu besok pulsa rbu di nomor baru ini penting
348,"ma, isi dl pulsa 20 rb di nmr ini 085337784732",1,ma isi dl pulsa di nomor ini
349,Maaf kami sdah menghubungi tpi tdak tersambung No.Anda resmi meraih hadiah ke-2 dari PT.M-KIOS pin;M248K81 u/info hadiah klik; www.hadiah-mkios17.blogspot.com,1,maaf kami sudah hubung tapi tidak sambung noanda resmi raih hadiah ke dari ptmkios pinmk uinfo hadiah klik
350,Maaf kami sudah menghubungi tapi tidak tersambung No Anda meraih hadiah ke-2 dr. PT.MKIOS pin Anda M248K81 cek pin Anda di. www.pusat-m-kios7.blogspot.com,1,maaf kami sudah hubung tapi tidak sambung nomor anda raih hadiah ke dr ptmkios pin anda mk cek pin anda di
351,Maaf kami sudah menghubungi tapi tidak tersambung Selamat No.Anda resmi meraih hadiah ke-3 dari PT.3CARE Pin ;b8337h9 u/info klik www.hadiah3care-2016.blogspot.com,1,maaf kami sudah hubung tapi tidak sambung selamat noanda resmi raih hadiah ke dari ptcare pin bh uinfo klik
352,maaf kami sudah menghubungi tpi tdk tersmbung No.anda resmi meraih hadiah ke-2 dri PT.MKIOS PIN;M248K81 cek pin anda di www.hadiahresmi-mkios29.blogspot.com,1,maaf kami sudah hubung tapi tidak tersmbung noanda resmi raih hadiah ke dri ptmkios pinmk cek pin anda di
353,"Maaf saya Bu Nur, tanah yang di tanjung api-api saya sudah lihat dan sudah cocok, untuk masalah harga tolong hubungi suami saya aja, pak H.SULAIMAN di no hp. 08xxxxxx, karena kebetulan saya ada acara.Tks",1,maaf saya bu nur tanah yang di tanjung apiapi saya sudah lihat dan sudah cocok untuk masalah harga tolong hubung suami saya saja pak hsulaiman di nomor hp xxxxxx karena betul saya ada acaratks
354,"Maaf' Soal Angsuran bulan ini Pembayaran harus melalui ke bpk.Yogi, HP: 08562115779, soalnya sdh dikuasakan",1,maaf soal angsur bulan ini bayar harus lalu ke bpkyogi hp soal sudah kuasa
355,"Maaf tolong uangnya ditransfer saja ke Bank xxx An. xxx No.Rek 2952149xxx, bila sudah ditransfer SMS saja, terima kasih",1,maaf tolong uang transfer saja ke bank xxx an xxx norek xxx bila sudah transfer sms saja terima kasih
356,"Maaf, hanya iklan penawaran pinjaman uang tunai tanpa jaminan KTA 5JT s.d 200JT dg KTP d KARTU KREDIT, Bunga Flat, simpan sms ni a/hub. 085717559229 ; 02199001886",1,maaf hanya iklan tawar pinjam uang tunai tanpa jamin kta jt sd jt dg ktp d kartu kredit bunga flat simpan sms ni ahub
357,"Maaf‟ Cuma ingatkan soal kontrakan kalau mau diteruskan/bayar, Harap ke Bpk Chandra, No: 082374910777, Soalnya sys dh kuasakan sepenuhnya. Maaf Cuma sms",1,maaf cuma ingat soal kontra kalau mau diteruskanbayar harap ke bapak chandra nomor soal sys dh kuasa sepenuh maaf cuma sms
358,"Maaf…! saya bu RATNA meganai RUMAH saya Sudah liat, soalnya saya lagi di bandara silahkan hubungi suami saya H. ARIF ISKANDAR,SE hp:081218844557 trims.",1,maaf saya bu ratna meganai rumah saya sudah liat soal saya lagi di bandara silah hubung suami saya h arif iskandarse hp trims
359,"Mah,esian plz kna no 085741670427 nu 20 rbu ayena",1,mahesian plz kna nomor nu rbu ayena
360,"Mamah pangmeserkeun heula pulsa As, 20 rb,kana nomor ieu, 085347398779 tong nelpon nuju riiweh ayeuna penting!",1,mamah pangmeserkeun heula pulsa as rbkana nomor ieu tong telpon nuju riiweh ayeuna penting
361,"Manfaatkan fasilitas pinjaman tanpa jaminan, syarat F.copy KTP, Kartu kredit, proses 3 hari kerja, info, hub: Rasti 021 91998977",1,manfaat fasilitas pinjam tanpa jamin syarat fcopy ktp kartu kredit proses hari kerja info hub rasti
362,Manfaatkan segera creditCard anda utk apply pinjaman 20-250jt ada cashback berminat hub: Bintang 021-27450166.tks,1,manfaat segera creditcard anda untuk apply pinjam jt ada cashback minat hub bintang terimakasih
363,Mau Liburan Gratis ke Lombok Sambil Belajar Foto? Klik http://goo.gl/FVcnW .Paket Internet HANYA Rp1500 dpt 7MB/1hr. hub *100*15# .Cek status paket di *889# <<,1,mau libur gratis ke lombok sambil ajar foto klik paket internet hanya rupiah dpt mbhr hub cek status paket di
